Label,label,S-centroid var,S-entropy mean,BER mean,S-bandwidth mean,S-flatness mean,AE mean,RMSE mean,S-centroid mean,S-flux mean
Cracks,1,230522.12250428754,1.6930841,0.0010700142,3093.5498145247598,0.023437425,0.13249259,0.026917271,7817.522462241014,0.00077042956
Cracks,1,138941.80190268415,1.7841032,0.000908575,3197.020863966359,0.026341885,0.07991712,0.02265167,7817.821117589437,0.0006661876
Cracks,1,335804.7378608754,1.9605932,0.0011562898,3392.211331143011,0.035036247,0.08332176,0.022387488,7769.541851348039,0.00058389996
Cracks,1,345207.97542872984,1.9068655,0.0013515425,3356.8203569565767,0.034658343,0.09134893,0.021663435,7956.021708330224,0.0005832051
Cracks,1,53943.74913394839,1.3727487,0.0008337468,2702.447793899311,0.014402572,0.104524456,0.027498337,8457.652829372093,0.0008625685
Cracks,1,81894.50254950738,1.5460758,0.0012201014,3006.8144145090378,0.02117812,0.0873364,0.02474089,8266.805461085181,0.00076434814
Cracks,1,280493.70986651944,1.7598375,0.0010994703,3303.7521104493617,0.03123934,0.08354766,0.022227917,8026.386549451323,0.00063859584
Cracks,1,172634.87853952553,1.7794614,0.0008706995,3272.5891891233973,0.031535063,0.08401419,0.02362222,8071.681143235065,0.000617998
Cracks,1,281148.249720588,1.7204584,0.0012384785,3125.697465156767,0.026741756,0.1396344,0.029258903,7901.304978452191,0.0007468277
Cracks,1,182258.25480884194,1.7704678,0.0013634259,3228.3827738668433,0.02649791,0.08453965,0.02428296,7836.795146728039,0.00068105455
Cracks,1,179355.22611137418,1.8522804,0.0010126813,3349.572041498443,0.03354722,0.084607005,0.023333399,7937.593078549418,0.0005911805
Cracks,1,330600.19173646125,1.8612294,0.0013989299,3357.3481884746116,0.032566257,0.08896891,0.02387131,7975.470548968129,0.00061385817
Cracks,1,62129.5665695834,1.2947848,0.00072775775,2659.0198494136703,0.012365566,0.11733413,0.02934734,8424.927882030375,0.0008875628
Cracks,1,25193.80722202556,1.4290657,0.0010561734,2912.2966390985034,0.017555214,0.08685759,0.026151814,8266.689763386576,0.00080765795
Cracks,1,68405.61780984311,1.7410088,0.0011927297,3281.3462795456007,0.030616073,0.07287352,0.020775836,8077.4076224150585,0.00064271083
Cracks,1,56363.20719413881,1.7135457,0.0010379474,3248.0770428016317,0.030194405,0.090402886,0.023995247,8080.468861813478,0.0006463834
Cracks,1,428746.6917711981,1.6983753,0.0010932398,3082.9749932144045,0.022780268,0.16978647,0.030643469,7834.2026354411155,0.0007545655
Keyhole pores,2,117567.43309516778,1.6071327,0.0010530099,3171.3252463924796,0.02406187,0.08478941,0.024784565,7874.9770179969455,0.0007308448
Keyhole pores,2,107806.95933395922,1.6881545,0.0010283083,3250.383960512861,0.027597819,0.08453685,0.02393073,8046.260528014579,0.0006779345
Keyhole pores,2,450033.3401258958,1.8112288,0.0013886236,3270.8572336446728,0.027123963,0.10252854,0.025870156,7884.836407141459,0.00064159976
